object_id,scene_id,date,lon,lat,old_class,ais_matched,ais_matched_raw,ais_match_quality,on_land,water_fraction,distance_to_land_m,major_m,minor_m,area_m2,aspect_ratio,confidence,vv_target_p95_db,vh_target_p95_db,vv_background_median_db,vh_background_median_db,vv_contrast_db,vh_contrast_db,combined_contrast_db,vv_minus_vh_peak_db,temporal_cluster_id,n_dates_detected,detection_persistence,bright_persistence,position_std_m,ts_median_contrast_db,ts_mad_contrast_db,ts_relative_mad,temporal_spike_db,geometry_plausible,vessel_score,final_class_3,classification_reason,review_flag
49,S01_20240602,S01_20240602,103.84144534383678,1.0312106517959774,PROBABLE_FALSE_ALARM,False,False,NONE,True,,97.0271668300242,,,,,0.5843799114227295,-5.24609375,-11.9609375,-7.58203125,-13.6015625,2.3359375,1.640625,2.3359375,6.71484375,49,15,0.8333333333333334,0.0,26.964375577546257,2.8046875,0.60546875,0.1591375770020534,-0.46875,True,0.008402763570341542,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
50,S01_20240602,S01_20240602,103.8028821902739,1.032222606808909,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.41874999999999996,45.26654610128989,533.3577684358476,449.28904284991006,117763.9072021488,1.1871150140957736,0.4629068970680237,-4.3984375,-12.0625,-11.625,-19.21875,7.2265625,7.15625,7.2265625,7.6640625,50,8,0.4444444444444444,0.0,6.092786375240364,6.8720703125,0.87109375,0.11065624612330976,0.3544921875,False,0.03555387805456689,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
51,S01_20240602,S01_20240602,104.0615763064302,1.0365952452188163,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2838.0355198883667,435.5022232750434,289.29693152699656,80415.78471097775,1.5053814120195856,0.3915323913097381,-7.03125,-8.625,-11.734375,-16.96875,4.703125,8.34375,8.34375,1.59375,51,14,0.7777777777777778,0.0,16.777421215869175,5.8515625,0.96484375,0.14082098061573547,2.4921875,False,0.0024068905328199163,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
52,S01_20240602,S01_20240602,103.8950437985214,1.0369952246222385,UNCERTAIN,False,False,NONE,False,1.0,191.9207919668085,30.345588974454078,30.123970322110324,710.9776136948042,1.0073568872221697,0.3176082074642181,-4.5625,-10.9296875,-9.0546875,-14.65625,4.4921875,3.7265625,4.4921875,6.3671875,52,3,0.16666666666666666,0.0,10.115257525213435,5.439453125,0.494140625,0.07673642705489839,-0.947265625,True,0.22323768708173944,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
53,S01_20240602,S01_20240602,103.67494769557136,1.037155533722456,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,4168.166467854664,201.99537999876583,88.46210057982054,10948.14440124963,2.283411525102806,0.8101197481155396,-1.033203125,-3.78125,-17.0,-23.453125,15.966796875,19.671875,19.671875,2.748046875,53,1,0.05555555555555555,0.05555555555555555,0.0,3.21875,0.9140625,0.21666666666666667,16.453125,True,0.9738059708713567,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
54,S01_20240602,S01_20240602,103.83488577695309,1.0372701880975508,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.55625,12.23210509707878,531.3472682052087,232.6110468917321,73843.18918161785,2.284273577310033,0.6969756484031677,-4.37109375,-12.5234375,-8.3046875,-14.6796875,3.93359375,2.15625,3.93359375,8.15234375,54,13,0.7222222222222222,0.0,11.87398242886035,4.08203125,0.2890625,0.0568793235972329,-0.1484375,False,0.024783799571382357,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
55,S01_20240602,S01_20240602,103.79150608715312,1.037442177937708,PROBABLE_FALSE_ALARM,False,False,NONE,True,,879.2080213230714,,,,,0.2634556889533996,-5.2890625,-10.609375,-8.203125,-13.5546875,2.9140625,2.9453125,2.9453125,5.3203125,55,1,0.05555555555555555,0.0,0.0,4.244140625,0.7158203125,0.13649906890130353,-1.298828125,True,0.011877555159329027,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
56,S01_20240602,S01_20240602,103.80528447272974,1.0375840736277675,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,285.10365240387864,922.0586790736198,466.4106688197136,267349.50837977254,1.9769245017635573,0.7744738459587097,-5.37109375,-10.15625,-7.96875,-14.296875,2.59765625,4.140625,4.140625,4.78515625,56,15,0.8333333333333334,0.0,11.67113988512981,3.8125,0.615234375,0.1278409090909091,0.328125,False,0.311313508918945,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
57,S01_20240602,S01_20240602,103.82528114959143,1.0376354952337687,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.9875,304.41041444161453,921.9981202343452,423.2566346386421,208631.2773048923,2.178342983380536,0.6376307010650635,-3.69921875,-12.484375,-9.0,-15.640625,5.30078125,3.15625,5.30078125,8.78515625,57,12,0.6666666666666666,0.0,12.381888747088174,5.099609375,0.533203125,0.08741594620557157,0.201171875,False,0.3546231300099521,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),True
58,S01_20240602,S01_20240602,103.8268932647928,1.0381116751762374,UNCERTAIN,False,False,NONE,False,0.96875,219.6864608361739,594.8816585728945,383.1874752232852,141694.37750687663,1.5524559048446305,0.4391171634197235,-7.1796875,-12.7734375,-8.546875,-14.4453125,1.3671875,1.671875,1.671875,5.59375,58,2,0.1111111111111111,0.0,19.870270517065375,2.37890625,0.43359375,0.1283236994219653,-0.70703125,False,0.228884380832177,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
59,S01_20240602,S01_20240602,103.82443793968464,1.03903839606317,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.98125,160.70709398700177,1018.609144079482,460.0963266966697,310407.64136136335,2.2139041000234423,0.8600447177886963,-6.578125,-12.171875,-8.1484375,-14.0546875,1.5703125,1.8828125,1.8828125,5.59375,59,15,0.8333333333333334,0.0,9.24748630583999,2.162109375,0.404296875,0.1278567016676961,-0.279296875,False,0.24435135942057543,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
60,S01_20240602,S01_20240602,103.87438799328446,1.0401729103382789,STATIC_MARITIME_OBJECT,False,False,NONE,False,0.99375,136.30289171283596,638.7086961768243,370.655900766668,130212.1834981783,1.7231850210821236,0.4986286461353302,-6.5390625,-10.9140625,-8.0859375,-14.6640625,1.546875,3.75,3.75,4.375,60,7,0.3888888888888889,0.0,18.582837301757063,3.79296875,0.41796875,0.08720456397718011,-0.04296875,False,0.23923374919866175,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
61,S01_20240602,S01_20240602,103.77979532731294,1.04116199539888,PROBABLE_FALSE_ALARM,False,False,NONE,True,,589.2757739518934,,,,,0.5243716835975647,-5.05859375,-11.3515625,-7.98046875,-14.3125,2.921875,2.9609375,2.9609375,6.29296875,61,5,0.2777777777777778,0.0,23.192429696978262,3.0859375,0.80859375,0.19789674952198852,-0.125,True,0.024431070449445716,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
62,S01_20240602,S01_20240602,104.1558075080374,1.0425652590235617,UNCERTAIN,False,False,NONE,False,1.0,332.6509781613446,399.9568569634115,172.13570523001306,40810.81165361181,2.3234973617412886,0.3416879177093506,-3.771484375,-13.53125,-17.25,-22.46875,13.478515625,8.9375,13.478515625,9.759765625,62,2,0.1111111111111111,0.3333333333333333,0.4889223068487772,10.19921875,0.9296875,0.08301360306941054,3.279296875,True,0.6227638669619568,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
63,S01_20240602,S01_20240602,103.79663888434882,1.0431072168818707,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.006249999999999978,228.6959627194208,797.0116647215677,428.02899870594274,201271.5183432048,1.8620506253809157,0.3325227797031402,-6.18359375,-13.4921875,-10.6484375,-16.125,4.46484375,2.6328125,4.46484375,7.30859375,63,14,0.7777777777777778,0.0,37.85936766420038,4.59765625,0.341796875,0.06106071179344034,-0.1328125,False,0.0012142520662589285,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
64,S01_20240602,S01_20240602,104.06996243049946,1.0458290598751747,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1535.6428691559508,159.0312071317365,86.10637192665834,6162.468997584319,1.846915664582783,0.57914799451828,-2.6953125,-8.8203125,-8.59375,-14.8203125,5.8984375,6.0,6.0,6.125,64,15,0.8333333333333334,0.0,12.511357975979424,5.3623046875,0.7734375,0.12156561780506524,0.6376953125,True,0.0021354038086872666,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
65,S01_20240602,S01_20240602,103.8256956808182,1.046095064757659,UNCERTAIN,False,False,NONE,False,,192.67224188751703,,,,,0.2594622075557709,-5.2578125,-14.3515625,-8.1875,-13.6796875,2.9296875,-0.671875,2.9296875,9.09375,65,7,0.3888888888888889,0.0,15.151462151397276,3.8583984375,0.9443359375,0.1943718592964824,-0.9287109375,True,0.007776823111208747,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
66,S01_20240602,S01_20240602,103.82519564391085,1.0481447275996854,PROBABLE_FALSE_ALARM,False,False,NONE,True,,34.29462166552998,,,,,0.2859328985214233,-3.671875,-11.8828125,-8.546875,-14.2109375,4.875,2.328125,4.875,8.2109375,66,7,0.3888888888888889,0.0,24.911887296727365,3.900390625,0.615234375,0.12554802710243124,0.974609375,True,0.011835127121533699,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
67,S01_20240602,S01_20240602,104.05998145486625,1.0486672180029075,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2321.537122257282,1031.493481251635,386.89689311686936,232356.5133494291,2.666068142708123,0.3217231929302215,-18.625,-22.953125,-21.109375,-25.546875,2.484375,2.59375,2.59375,4.328125,67,3,0.16666666666666666,0.0,13.374156675085539,2.609375,0.6953125,0.19264069264069264,-0.015625,False,0.003623293883298854,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
68,S01_20240602,S01_20240602,103.90270355072428,1.0498045146615236,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.22388059701492535,22.259534143993125,132.89951718851955,75.81957639262112,6805.009268195086,1.7528390886849317,0.4180582463741302,4.44921875,-4.9140625,-18.015625,-24.53125,22.46484375,19.6171875,22.46484375,9.36328125,68,1,0.05555555555555555,0.05555555555555555,0.0,3.3359375,0.98046875,0.22612612612612612,19.12890625,True,0.32030000774482603,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,True
69,S01_20240602,S01_20240602,103.6703933622887,1.0506115955163082,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,4675.919601155583,203.9603131285012,132.6115811338723,15104.377472097773,1.5380279111716637,0.7701916098594666,16.140625,10.796875,-14.40625,-21.125,30.546875,31.921875,31.921875,5.34375,69,1,0.05555555555555555,0.05555555555555555,0.0,3.15625,0.671875,0.16165413533834586,28.765625,True,0.9984616418364092,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
70,S01_20240602,S01_20240602,103.94418735251104,1.0507384070195545,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2851.755994431565,218.81696035085773,56.72459890066243,7496.633945846617,3.8575320864596256,0.5539793372154236,0.2374267578125,-7.71484375,-4.546875,-11.9375,4.7843017578125,4.22265625,4.7843017578125,7.9522705078125,70,2,0.1111111111111111,0.0,5.0834979126118025,4.26806640625,0.623046875,0.1182686069144499,0.5162353515625,True,0.004604052224539599,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
71,S01_20240602,S01_20240602,103.62824469928952,1.0525358952443746,PROBABLE_FALSE_ALARM,False,False,NONE,False,1.0,9361.933296683828,112.31787167959924,52.55762540274377,3041.6009292507283,2.137042357201619,0.5177596211433411,-9.953125,-19.796875,-17.796875,-23.703125,7.84375,3.90625,7.84375,9.84375,71,1,0.05555555555555555,0.05555555555555555,0.0,3.0078125,0.59765625,0.14912280701754385,4.8359375,True,0.7049440009071597,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
72,S01_20240602,S01_20240602,103.81523882011864,1.052826831060417,PROBABLE_FALSE_ALARM,False,False,NONE,False,0.5125,0.6820049222059549,1314.061609613329,599.7738898867666,472365.853555981,2.190928334445194,0.5007413625717163,-4.87890625,-11.3671875,-8.671875,-14.2890625,3.79296875,2.921875,3.79296875,6.48828125,72,1,0.05555555555555555,0.0,0.0,4.5546875,0.78515625,0.14135021097046413,-0.76171875,False,0.07280230271733376,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
73,S01_20240602,S01_20240602,103.7037840850829,1.0534875215913313,UNCERTAIN,False,False,NONE,False,1.0,1318.5381728226932,96.52098567721384,75.17424495455758,4460.009996368646,1.283963486903796,0.324952632188797,2.77734375,-2.490234375,-19.265625,-26.0,22.04296875,23.509765625,23.509765625,5.267578125,73,1,0.05555555555555555,0.05555555555555555,0.0,2.7890625,0.7265625,0.19175257731958764,20.720703125,True,0.9708019562876863,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
74,S01_20240602,S01_20240602,103.6851437302555,1.0547516909815695,UNCERTAIN,False,False,NONE,False,1.0,3183.2788789247365,80.05777910461525,70.896585256959,3547.786768155112,1.1292191128028557,0.4634205400943756,-0.6318359375,-5.58984375,-18.609375,-25.71875,17.9775390625,20.12890625,20.12890625,4.9580078125,74,1,0.05555555555555555,0.05555555555555555,0.0,3.0234375,0.7578125,0.1883495145631068,17.10546875,True,0.9588003335279394,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
75,S01_20240602,S01_20240602,103.8320306602382,1.055534398240407,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.34375,69.93656247315599,445.0617581293176,158.334310619552,45504.30362467751,2.810899017324922,0.8272712230682373,-5.93359375,-11.875,-13.1796875,-18.53125,7.24609375,6.65625,7.24609375,5.94140625,75,14,0.7777777777777778,0.0,7.964503533482979,7.271484375,0.57421875,0.06942148760330578,-0.025390625,True,0.020424296999297563,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
76,S01_20240602,S01_20240602,104.16198596392012,1.0555787015851994,STATIC_MARITIME_OBJECT,False,False,NONE,False,,471.33581897753,,,,,0.3127607703208923,-4.40234375,-8.9453125,-10.125,-17.078125,5.72265625,8.1328125,8.1328125,4.54296875,76,11,0.6111111111111112,0.05555555555555555,18.175860044781718,7.64453125,1.34765625,0.15589697243560777,0.48828125,True,0.023867424507044217,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),False
77,S01_20240602,S01_20240602,104.08690345886592,1.0555890977629925,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,137.91998343299784,417.75874395482055,222.9439856540393,40207.07747830758,1.8738282745294212,0.2707202136516571,-5.7265625,-11.90625,-9.5390625,-14.984375,3.8125,3.078125,3.8125,6.1796875,77,3,0.16666666666666666,0.0,8.377400499745805,4.0,0.80859375,0.16171875,-0.1875,False,0.0017884585147575813,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
78,S01_20240602,S01_20240602,103.60581272522096,1.0603825217143514,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,11943.411229892556,131.61491409044032,88.38542190294031,8618.012064429553,1.4891020629507443,0.7503847479820251,8.875,-7.4765625,-17.6875,-23.9375,26.5625,16.4609375,26.5625,16.3515625,78,1,0.05555555555555555,0.05555555555555555,0.0,3.4296875,0.546875,0.12345679012345678,23.1328125,True,0.9943672773986757,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
79,S01_20240602,S01_20240602,104.05688974265564,1.0613932969601765,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2598.103624463952,486.17697256708016,275.3893138756739,72030.36104563116,1.765416986319838,0.6176894307136536,-5.82421875,-11.8359375,-9.8828125,-16.1875,4.05859375,4.3515625,4.3515625,6.01171875,79,14,0.7777777777777778,0.0,12.791571125367067,5.548828125,0.484375,0.07396361467342678,-1.197265625,False,0.0019334351506374726,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
80,S01_20240602,S01_20240602,103.70313623829789,1.0619642598317252,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2076.9496696734977,194.03869806007444,115.57121453956664,14190.910483893424,1.6789535251759762,0.8018440008163452,11.6875,-2.14453125,-15.7890625,-23.890625,27.4765625,21.74609375,27.4765625,13.83203125,80,1,0.05555555555555555,0.05555555555555555,0.0,3.0078125,0.6015625,0.15009746588693956,24.46875,True,0.9934053737630049,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
81,S01_20240602,S01_20240602,103.60844757751909,1.0624165134536596,UNCERTAIN,False,False,NONE,False,1.0,11688.385973333909,70.06179897084563,60.76989833608,3649.9710282531264,1.1529030143078072,0.6450023055076599,2.095703125,-6.11328125,-17.796875,-23.9375,19.892578125,17.82421875,19.892578125,8.208984375,81,1,0.05555555555555555,0.05555555555555555,0.0,2.921875,0.671875,0.17131474103585656,16.970703125,True,0.9872037519052479,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
82,S01_20240602,S01_20240602,104.00897012894995,1.0638684682442312,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,5143.25153031859,633.8554314525836,263.4194573314899,88638.66247387667,2.406258967631738,0.4254185855388641,-9.9375,-13.2890625,-13.1640625,-18.71875,3.2265625,5.4296875,5.4296875,3.3515625,82,14,0.7777777777777778,0.0,27.81660874876397,6.0859375,1.08203125,0.15270121278941565,-0.65625,False,0.0034955942268251497,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
83,S01_20240602,S01_20240602,103.72187227501809,1.0639126021143517,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2022.5500975624368,139.09754996574102,102.27580313956916,9832.122211537962,1.3600240300819113,0.7156699299812317,6.1328125,-5.44140625,-17.1875,-25.140625,23.3203125,19.69921875,23.3203125,11.57421875,83,1,0.05555555555555555,0.05555555555555555,0.0,3.140625,0.44921875,0.10849056603773585,20.1796875,True,0.9803473802921525,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
84,S01_20240602,S01_20240602,104.0953395821557,1.064228353924788,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.03749999999999998,62.05446494128873,1118.405282714728,568.504403808478,240028.41116835945,1.967276375033156,0.5493968725204468,-4.171875,-10.921875,-10.4296875,-16.46875,6.2578125,5.546875,6.2578125,6.75,84,3,0.16666666666666666,0.0,8.823406236684415,7.369140625,0.955078125,0.11411901983663944,-1.111328125,False,0.009819452506864798,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
85,S01_20240602,S01_20240602,104.09488786906208,1.0653379985675056,PROBABLE_FALSE_ALARM,False,False,NONE,True,,184.71937207744963,,,,,0.3749966323375702,-6.5859375,-15.140625,-8.4375,-15.0625,1.8515625,-0.078125,1.8515625,8.5546875,85,2,0.1111111111111111,0.0,12.93905012166735,2.48046875,1.20703125,0.3468013468013468,-0.62890625,True,0.024657436284682872,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
86,S01_20240602,S01_20240602,104.17867056438976,1.0658121332966932,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.15625,140.48398039583574,849.3497367562063,465.48022992026887,225012.1741599289,1.8246741368622457,0.7555872201919556,-6.93359375,-12.6171875,-7.53125,-14.6875,0.59765625,2.0703125,2.0703125,5.68359375,86,6,0.3333333333333333,0.0,7.031986468249949,2.25390625,1.375,0.4225690276110444,-0.18359375,False,0.018507946770809525,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
87,S01_20240602,S01_20240602,104.09461924994136,1.066249980124392,PROBABLE_FALSE_ALARM,False,False,NONE,True,,285.5337683661845,,,,,0.4714195430278778,-4.328125,-12.78125,-8.2578125,-14.640625,3.9296875,1.859375,3.9296875,8.453125,87,3,0.16666666666666666,0.0,11.923366102146707,3.93359375,0.81640625,0.16547901821060965,-0.00390625,True,0.020472518267203924,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
88,S01_20240602,S01_20240602,103.58570398488092,1.0670303467740052,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,14269.277211778348,120.75867517204398,83.71675927848929,7097.294419190688,1.442467150099926,0.7272307276725769,12.453125,-1.90625,-17.53125,-24.9375,29.984375,23.03125,29.984375,14.359375,88,1,0.05555555555555555,0.05555555555555555,0.0,3.0625,0.890625,0.21923076923076923,26.921875,True,0.9990828421762117,AIS_SUPPORTED_VESSEL,AIS match,False
89,S01_20240602,S01_20240602,103.7088849105446,1.0684350550957242,UNCERTAIN,False,False,NONE,False,1.0,2463.887847575532,103.2421942313967,55.16250520551779,4155.882045571105,1.871600897144708,0.3227796256542206,-3.046875,-8.5078125,-18.734375,-26.3125,15.6875,17.8046875,17.8046875,5.4609375,89,1,0.05555555555555555,0.05555555555555555,0.0,3.140625,0.484375,0.1169811320754717,14.6640625,True,0.8892262113552962,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
90,S01_20240602,S01_20240602,104.06859982658077,1.0687914371288576,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1880.6135744551923,351.2788464298439,271.2014538517189,68794.75822130882,1.2952690387194894,0.6952495574951172,-6.35546875,-8.796875,-8.46875,-14.53125,2.11328125,5.734375,5.734375,2.44140625,90,15,0.8333333333333334,0.0,9.5184292181789,4.5146484375,0.521484375,0.09456348503630246,1.2197265625,False,0.0013397499658791216,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
